date;customer_id;order_id;store_id;store_name;total;discount;order_shipping;sector;city;store_category
10/1/2020;167735;A12422;97;La percha Merch;84,3;0;0;Secoche;Ciudad de México;Carniceria
10/2/2020;167737;A12423;8;Waikiki. ;109,68;0;4,99;SecLara;León;Supermercado
11/27/2020;167737;A12424;8;Waikiki. ;106,25;0;0;SecLara;León;Supermercado
11/28/2020;167737;A12425;8;Waikiki. ;71,84;0;0;Secenda;Culiacán Rosales;Supermercado
10/6/2020;167757;A12426;108;La Terraza.;27,05;0;4,99;Sectiva;Ecatepec de Morelos;Bodegón
10/3/2020;167763;A12427;52;La colección Cool Kids;100,04;0;0;SecRita;Ecatepec de Morelos;Supermercado
10/24/2020;167763;A12428;156;Pesos en general;30,88;0;10;SecRita;Ecatepec de Morelos;Farmacia
10/24/2020;167763;A12429;52;La colección Cool Kids;86,33;0;0;SecRita;Ecatepec de Morelos;Supermercado
10/2/2020;167766;A12430;97;La percha Merch;58,79;0;4,99;Secorte;Ciudad de México;Carniceria
11/28/2020;167769;A12431;142;Mirum. ;11,8;0;4,99;Secalle;Ciudad de México;Farmacia
10/2/2020;167770;A12432;10;sueños de calidad;53,93;0;4,99;Secinto;Guadalajara;Supermercado
10/13/2020;167807;A12433;52;La colección Cool Kids;78,11;0;0;Secetal;Santiago de Querétaro;Supermercado
10/15/2020;167807;A12434;108;La Terraza.;54,48;0;0;Secébol;Ecatepec de Morelos;Bodegón
10/29/2020;167807;A12435;122;Regalos mayores;240,06;0;0;Secetal;Santiago de Querétaro;Supermercado
11/14/2020;167807;A12436;7;Ahorros de la tienda en línea;52,48;0;0;Secetal;Santiago de Querétaro;Supermercado
10/2/2020;167810;A12437;52;La colección Cool Kids;71,2;0;0;Seca II;Tijuana;Supermercado
10/2/2020;167814;A12438;52;La colección Cool Kids;89,08;0;0;Secén I;Ciudad Juárez;Supermercado
11/5/2020;167814;A12439;52;La colección Cool Kids;93,36;0;0;Secén I;Ciudad Juárez;Supermercado
10/2/2020;167817;A12440;52;La colección Cool Kids;24,49;0;8,99;Seco II;Monterrey;Supermercado
10/2/2020;167817;A12441;52;La colección Cool Kids;33,96;0;8,99;Seco II;Monterrey;Supermercado
10/12/2020;167817;A12442;52;La colección Cool Kids;52,42;5;0;Seco II;Monterrey;Supermercado
10/2/2020;167838;A12443;108;La Terraza.;28,08;0;4,99;Secndez;Ecatepec de Morelos;Bodegón
11/29/2020;167845;A12444;170;Bendita boutique;31,72;0;9;Secalud;Ciudad de México;Supermercado
10/2/2020;167847;A12445;52;La colección Cool Kids;51,34;0;4,99;Seca 09;Zapopan;Supermercado
10/2/2020;167850;A12446;10;sueños de calidad;107,76;0;8,99;Secosio;Chimalhuacán;Supermercado
10/3/2020;167855;A12447;74;el escondite;101,77;0;0;Seclado;San Nicolás de los Garza;Supermercado
10/2/2020;167862;A12448;9;Ven al mercado;91,26;0;0;No encuentro mi sector;San Nicolás de los Garza;Supermercado
11/22/2020;167865;A12449;11;Rosa de Oro. ;124,9;0;0;Secnero;Ecatepec de Morelos;Supermercado
10/2/2020;167898;A12450;102;El Gran.;42,69;0;4,99;Seccera;Ecatepec de Morelos;Supermercado
10/7/2020;167898;A12451;102;El Gran.;64,22;0;4,99;Secinto;Ecatepec de Morelos;Supermercado
10/2/2020;167900;A12452;9;Ven al mercado;80,9;0;0;Secanto;Cancún;Supermercado
11/17/2020;167904;A12453;142;Mirum. ;70,81;0;4,99;SecD- 3;Ciudad de México;Farmacia
10/2/2020;167907;A12454;52;La colección Cool Kids;38,99;0;8,99;Seconal;Ecatepec de Morelos;Supermercado
10/2/2020;167910;A12455;102;El Gran.;85,59;0;0;Secúcar;Ecatepec de Morelos;Supermercado
10/5/2020;167910;A12456;52;La colección Cool Kids;70,11;0;0;SecCura;General Escobedo;Supermercado
10/2/2020;167912;A12457;114;Los adictos al armario;92,53;0;4,99;Sec Sur;Guadalajara;Supermercado
10/3/2020;167921;A12458;52;La colección Cool Kids;91,69;5;0;Secajal;Santiago de Querétaro;Supermercado
10/5/2020;167921;A12459;52;La colección Cool Kids;50,02;0;0;Secajal;Santiago de Querétaro;Supermercado
10/5/2020;167921;A12460;52;La colección Cool Kids;50,68;0;0;Secajal;Santiago de Querétaro;Supermercado
10/5/2020;167921;A12461;52;La colección Cool Kids;50,68;0;0;Secajal;Santiago de Querétaro;Supermercado
10/5/2020;167921;A12462;52;La colección Cool Kids;50,68;0;0;Secajal;Santiago de Querétaro;Supermercado
10/5/2020;167921;A12463;52;La colección Cool Kids;50,68;0;0;Secajal;Santiago de Querétaro;Supermercado
11/18/2020;167921;A12464;156;Pesos en general;40,09;0;5;Secajal;Santiago de Querétaro;Farmacia
11/18/2020;167921;A12465;52;La colección Cool Kids;54,09;0;0;Secajal;Santiago de Querétaro;Supermercado
10/2/2020;167924;A12466;106;Rosazul.;97,1;0;4,99;Secán I;Ciudad de México;Bodegón
10/5/2020;167924;A12467;9;Ven al mercado;116,13;0;0;SecAzul;San Nicolás de los Garza;Supermercado
10/23/2020;167924;A12468;27;Escualos. ;130,99;0;4;Secorio;Ciudad de México;Supermercado
10/24/2020;167924;A12469;10;sueños de calidad;335,8;0;8,99;Secón I;Chimalhuacán;Supermercado
10/2/2020;167927;A12470;8;Waikiki. ;24,5;0;10;No encuentro mi sector;Heroica Matamoros;Supermercado
10/2/2020;167940;A12471;10;sueños de calidad;40,77;0;4,99;Secoria;Guadalajara;Supermercado
10/2/2020;167943;A12472;97;La percha Merch;81,76;0;0;Sectaro;Ciudad de México;Carniceria
10/7/2020;167956;A12473;171;Tienda Mychal;70,98;0;0;Seceoni;Guadalajara;Supermercado
10/2/2020;167963;A12474;102;El Gran.;30,79;0;8,99;Secitas;Zapopan;Supermercado
10/6/2020;167963;A12475;102;El Gran.;44,2;0;8,99;Secitas;Zapopan;Supermercado
11/28/2020;167963;A12476;52;La colección Cool Kids;41,82;0;0;Secitas;Zapopan;Supermercado
10/8/2020;167965;A12477;18;Simplemente Compras;21,53;0;4,99;Secncas;Veracruz;Supermercado
10/2/2020;167971;A12478;10;sueños de calidad;68,56;0;8,99;Secivos;Chimalhuacán;Supermercado
10/28/2020;167971;A12479;10;sueños de calidad;75,24;0;8,99;Secivos;Chimalhuacán;Supermercado
11/30/2020;167971;A12480;10;sueños de calidad;82,53;0;8,99;Secivos;Chimalhuacán;Supermercado
10/3/2020;167976;A12481;74;el escondite;89,3;0;0;Secamar;Cancún;Supermercado
11/18/2020;167976;A12482;74;el escondite;66,26;0;0;Secpano;Cancún;Supermercado
10/24/2020;167979;A12483;74;el escondite;65,48;0;0;Seccuco;Cancún;Supermercado
10/3/2020;167986;A12484;173;El punto dulce en línea;60,68;0;0;Secucre;León;Supermercado
10/17/2020;167986;A12485;173;El punto dulce en línea;66,73;0;0;Secucre;León;Supermercado
11/2/2020;167986;A12486;173;El punto dulce en línea;63,51;0;0;Secucre;León;Supermercado
11/26/2020;167986;A12487;7;Ahorros de la tienda en línea;43,1;0;0;Secajal;Santiago de Querétaro;Supermercado
10/3/2020;167988;A12488;97;La percha Merch;85,18;0;0;Sechino;Ciudad de México;Carniceria
10/3/2020;167993;A12489;8;Waikiki. ;61,29;0;4,99;Secenez;León;Supermercado
11/26/2020;167996;A12490;8;Waikiki. ;62,22;5;0;Secucre;León;Supermercado
11/26/2020;167996;A12491;173;El punto dulce en línea;39,72;0;0;Secucre;León;Supermercado
10/3/2020;168003;A12492;10;sueños de calidad;46,62;0;4,99;Seceach;Guadalajara;Supermercado
10/3/2020;168025;A12493;97;La percha Merch;126,32;0;0;Secresa;Ciudad de México;Carniceria
10/3/2020;168038;A12494;10;sueños de calidad;46,53;0;4,99;Secnega;Guadalajara;Supermercado
10/13/2020;168038;A12495;10;sueños de calidad;50,3;0;0;Secnega;Guadalajara;Supermercado
10/5/2020;168046;A12496;52;La colección Cool Kids;128,6;0;0;Secivas;Ciudad López Mateos;Supermercado
10/28/2020;168047;A12497;156;Pesos en general;41,96;0;5;Seclena;Zapopan;Farmacia
10/3/2020;168048;A12498;18;Simplemente Compras;8,94;0;4,99;Secncas;Veracruz;Supermercado
10/5/2020;168048;A12499;18;Simplemente Compras;131,5;0;0;Secncas;Veracruz;Supermercado
10/3/2020;168062;A12500;18;Simplemente Compras;215,67;0;8,99;Secista;San Francisco de Campeche;Supermercado
10/3/2020;168066;A12501;112;Tienda de regalos Playtime;105,11;0;4,99;Secinar;Guadalajara;Supermercado
10/3/2020;168069;A12502;52;La colección Cool Kids;70,56;0;0;Secresa;General Escobedo;Supermercado
10/3/2020;168084;A12503;8;Waikiki. ;64,06;0;10;No encuentro mi sector;León;Supermercado
10/3/2020;168104;A12504;52;La colección Cool Kids;95,07;0;0;Secesca;Ecatepec de Morelos;Supermercado
11/5/2020;168109;A12505;8;Waikiki. ;40,35;0;0;Secisco;León;Supermercado
10/3/2020;168113;A12506;8;Waikiki. ;71,76;0;4,99;Secones;León;Supermercado
10/6/2020;168120;A12507;114;Los adictos al armario;43,83;0;4,99;Secular;Guadalajara;Supermercado
10/6/2020;168120;A12508;171;Tienda Mychal;78,97;0;0;Secular;Guadalajara;Supermercado
10/26/2020;168120;A12509;80;Negocio en ciernes;29,43;0;0;Secular;Guadalajara;Supermercado
10/26/2020;168120;A12510;171;Tienda Mychal;31,33;0;7;Secular;Guadalajara;Supermercado
11/3/2020;168120;A12511;10;sueños de calidad;37,09;0;0;Secular;Guadalajara;Supermercado
11/3/2020;168120;A12512;80;Negocio en ciernes;20,36;0;0;Secular;Guadalajara;Supermercado
10/5/2020;168123;A12513;8;Waikiki. ;42,5;0;4,99;Sectado;León;Supermercado
10/14/2020;168123;A12514;8;Waikiki. ;44,51;0;0;Secuevo;León;Supermercado
10/15/2020;168123;A12515;8;Waikiki. ;41,16;0;0;Secuevo;León;Supermercado
10/9/2020;168126;A12516;170;Bendita boutique;41,45;0;7;Secucán;Ciudad de México;Supermercado
10/9/2020;168126;A12517;101;lotz y suerte;54,4;0;4,99;Secucán;Ciudad de México;Farmacia
10/9/2020;168126;A12518;139;Compras ocacionales;15,81;0;5;Secucán;Ciudad de México;Mascotas
10/3/2020;168138;A12519;52;La colección Cool Kids;39,23;0;4,99;Secntro;Zapopan;Supermercado
10/3/2020;168146;A12520;18;Simplemente Compras;119,7;0;0;Secucre;Hermosillo;Supermercado
10/3/2020;168158;A12521;139;Compras ocacionales;74,34;5;5;SecEste;Ciudad de México;Mascotas
10/3/2020;168160;A12522;74;el escondite;71,59;0;0;Secbles;Cancún;Supermercado
10/3/2020;168189;A12523;52;La colección Cool Kids;61;0;0;Secanda;Zapopan;Supermercado
10/27/2020;168189;A12524;52;La colección Cool Kids;74,77;0;0;Secanda;Zapopan;Supermercado
11/29/2020;168191;A12525;169;Hotel California.;121,44;0;5;Secpico;Ciudad de México;Supermercado
10/10/2020;168213;A12526;10;sueños de calidad;50,75;0;0;Secneda;Guadalajara;Supermercado
10/3/2020;168228;A12527;114;Los adictos al armario;52,88;0;4,99;Secreta;Guadalajara;Supermercado
10/3/2020;168232;A12528;126;Dulce.;101,73;0;4,99;Secanda;Guadalajara;Supermercado
10/3/2020;168235;A12529;8;Waikiki. ;22,9;0;4,99;SecEste;León;Supermercado
10/4/2020;168253;A12530;27;Escualos. ;145,38;0;0;Sec Tuy;Ciudad Victoria;Supermercado
11/13/2020;168260;A12531;8;Waikiki. ;41,42;0;0;Secnión;León;Supermercado
11/22/2020;168260;A12532;8;Waikiki. ;24,88;0;4,99;Secdoza;León;Supermercado
10/5/2020;168278;A12533;52;La colección Cool Kids;74,8;0;0;Secntro;Tijuana;Supermercado
11/15/2020;168280;A12534;101;lotz y suerte;85,49;0;3,99;Secetal;Ciudad de México;Farmacia
11/29/2020;168280;A12535;101;lotz y suerte;59,19;0;3,99;Secetal;Ciudad de México;Farmacia
10/4/2020;168284;A12536;102;El Gran.;41,52;0;8,99;Secares;Zapopan;Supermercado
10/4/2020;168291;A12537;90;Chococrema.;80,68;0;0;Secitos;Santiago de Querétaro;Carniceria
10/4/2020;168293;A12538;8;Waikiki. ;50,93;0;4,99;Secrida;León;Supermercado
10/4/2020;168308;A12539;18;Simplemente Compras;25,11;0;4,99;Secncas;Veracruz;Supermercado
10/4/2020;168311;A12540;101;lotz y suerte;11,38;0;4,99;Secaria;Ciudad de México;Farmacia
11/14/2020;168311;A12541;109;Resumen minorista;19,05;0;4,99;Secaria;Ciudad de México;Panaderia
10/4/2020;168320;A12542;108;La Terraza.;107,76;0;8,99;Secisol;Ciudad López Mateos;Bodegón
11/7/2020;168320;A12543;52;La colección Cool Kids;100,32;0;0;Sechapa;Ciudad López Mateos;Supermercado
10/4/2020;168328;A12544;52;La colección Cool Kids;35,91;0;8,99;Secanza;Tlaquepaque;Supermercado
10/4/2020;168328;A12545;52;La colección Cool Kids;35,91;0;8,99;Secanza;Tlaquepaque;Supermercado
11/28/2020;168328;A12546;52;La colección Cool Kids;86,1;0;0;Secanza;Tlaquepaque;Supermercado
10/4/2020;168333;A12547;122;Regalos mayores;61,09;0;8,99;Secique;Torreón;Supermercado
11/15/2020;168333;A12548;122;Regalos mayores;100,17;0;0;Secique;Torreón;Supermercado
10/28/2020;168339;A12549;10;sueños de calidad;4,57;0;0;Secerde;Guadalajara;Supermercado
11/13/2020;168348;A12550;122;Regalos mayores;60,75;0;8,99;Secique;Torreón;Supermercado
10/4/2020;168350;A12551;156;Pesos en general;7,84;0;5;Secnjos;Zapopan;Farmacia
10/5/2020;168354;A12552;18;Simplemente Compras;71,04;0;0;Secrdia;Hermosillo;Supermercado
10/13/2020;168361;A12553;102;El Gran.;95,82;0;9;No encuentro mi sector;Zapopan;Supermercado
11/4/2020;168363;A12554;10;sueños de calidad;86,04;0;0;Secnita;Guadalajara;Supermercado
11/4/2020;168363;A12555;10;sueños de calidad;39,19;0;0;Secnita;Guadalajara;Supermercado
10/4/2020;168364;A12556;52;La colección Cool Kids;40,87;0;4,99;Seccias;Zapopan;Supermercado
10/17/2020;168364;A12557;52;La colección Cool Kids;30,59;0;4,99;Seccias;Zapopan;Supermercado
11/21/2020;168364;A12558;52;La colección Cool Kids;42,79;0;0;Seccias;Zapopan;Supermercado
10/4/2020;168370;A12559;27;Escualos. ;91,52;0;0;Secvila;Ciudad de México;Supermercado
10/4/2020;168373;A12560;160;Best Buy Nellis;131,59;0;10;No encuentro mi sector;Juárez;Farmacia
10/4/2020;168375;A12561;114;Los adictos al armario;109,01;0;8,99;Secuela;Coatzacoalcos;Supermercado
10/29/2020;168377;A12562;74;el escondite;65,78;0;0;Seciego;Cancún;Supermercado
11/27/2020;168377;A12563;9;Ven al mercado;72,77;0;0;Seciego;Cancún;Supermercado
11/28/2020;168377;A12564;74;el escondite;67,48;0;0;Seciego;Cancún;Supermercado
10/4/2020;168384;A12565;18;Simplemente Compras;56,48;0;8,99;Secitos;Oaxaca de Juárez;Supermercado
10/19/2020;168386;A12566;8;Waikiki. ;71,06;0;8,99;Secrora;Heroica Matamoros;Supermercado
10/4/2020;168402;A12567;7;Ahorros de la tienda en línea;51,77;0;0;Secaral;Zapopan;Supermercado
10/8/2020;168402;A12568;7;Ahorros de la tienda en línea;65,42;0;0;Secaral;Zapopan;Supermercado
10/12/2020;168405;A12569;8;Waikiki. ;77,6;5;0;Secguez;León;Supermercado
11/25/2020;168405;A12570;8;Waikiki. ;89,37;0;0;Secn II;León;Supermercado
11/25/2020;168405;A12571;8;Waikiki. ;90,93;0;0;Secguez;León;Supermercado
11/29/2020;168405;A12572;8;Waikiki. ;80,92;0;0;Secerde;León;Supermercado
10/4/2020;168411;A12573;52;La colección Cool Kids;70,97;0;0;Secntro;Ecatepec de Morelos;Supermercado
11/19/2020;168415;A12574;106;Rosazul.;31,86;0;4,99;Sec III;Ciudad de México;Bodegón
10/6/2020;168429;A12575;142;Mirum. ;25,11;0;4,99;Secinos;Ciudad de México;Farmacia
10/19/2020;168464;A12576;102;El Gran.;87,34;0;0;Seca 09;Zapopan;Supermercado
10/5/2020;168470;A12577;74;el escondite;73,09;0;0;Seccado;Cancún;Supermercado
10/20/2020;168472;A12578;11;Rosa de Oro. ;114,8;0;0;Secúcar;Ecatepec de Morelos;Supermercado
10/4/2020;168477;A12579;112;Tienda de regalos Playtime;64,22;0;4,99;Sec Y 2;Guadalajara;Supermercado
10/4/2020;168477;A12580;171;Tienda Mychal;80,71;0;0;Sec Y 2;Guadalajara;Supermercado
10/5/2020;168477;A12581;80;Negocio en ciernes;51,23;0;4,99;Sec Y 2;Guadalajara;Supermercado
11/4/2020;168477;A12582;112;Tienda de regalos Playtime;37,67;0;0;Sec Y 2;Guadalajara;Supermercado
11/4/2020;168477;A12583;80;Negocio en ciernes;72;0;0;Sec Y 2;Guadalajara;Supermercado
11/4/2020;168477;A12584;171;Tienda Mychal;31,4;0;7;Sec Y 2;Guadalajara;Supermercado
11/4/2020;168477;A12585;10;sueños de calidad;67,43;0;0;Sec Y 2;Guadalajara;Supermercado
11/20/2020;168480;A12586;8;Waikiki. ;47,34;0;0;Secntos;León;Supermercado
10/5/2020;168488;A12587;8;Waikiki. ;109,68;0;4,99;Secnita;León;Supermercado
10/5/2020;168501;A12588;8;Waikiki. ;195,05;0;4,99;Secedes;Culiacán Rosales;Supermercado
10/5/2020;168504;A12589;27;Escualos. ;104,29;0;0;Sectica;Acapulco de Juárez;Supermercado
10/9/2020;168507;A12590;52;La colección Cool Kids;115,15;0;0;Secalda;Monterrey;Supermercado
10/5/2020;168513;A12591;8;Waikiki. ;49,04;0;4,99;Secanca;León;Supermercado
10/5/2020;168519;A12592;122;Regalos mayores;192,66;0;0;Seccito;Torreón;Supermercado
10/5/2020;168523;A12593;170;Bendita boutique;58,44;0;7;Secrumo;Ciudad de México;Supermercado
10/5/2020;168525;A12594;156;Pesos en general;26,77;0;5;Secbate;Zapopan;Farmacia
10/16/2020;168541;A12595;52;La colección Cool Kids;74,93;0;0;Secchal;Ciudad López Mateos;Supermercado
10/5/2020;168573;A12596;122;Regalos mayores;103,65;0;0;Secanja;Zapopan;Supermercado
11/1/2020;168573;A12597;156;Pesos en general;30,37;0;5;Secas I;Santiago de Querétaro;Farmacia
10/5/2020;168580;A12598;27;Escualos. ;23,92;0;5;Secneda;Ciudad de México;Supermercado
10/5/2020;168599;A12599;8;Waikiki. ;88,82;0;10;No encuentro mi sector;León;Supermercado
10/5/2020;168613;A12600;10;sueños de calidad;21,51;0;4,99;Secnjal;Guadalajara;Supermercado
10/5/2020;168622;A12601;52;La colección Cool Kids;54,3;0;0;SecRosa;Zapopan;Supermercado
10/5/2020;168622;A12602;52;La colección Cool Kids;50,18;0;0;Secrtad;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
11/9/2020;168622;A12603;52;La colección Cool Kids;61,79;0;0;Secrtad;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
10/5/2020;168625;A12604;52;La colección Cool Kids;92,56;0;0;SecCruz;Tehuacán;Supermercado
11/4/2020;168625;A12605;52;La colección Cool Kids;175,41;0;10;No encuentro mi sector;Tehuacán;Supermercado
11/4/2020;168625;A12606;108;La Terraza.;36,43;0;10;No encuentro mi sector;Tehuacán;Bodegón
11/30/2020;168625;A12607;52;La colección Cool Kids;109,66;0;0;SecCruz;Tehuacán;Supermercado
11/30/2020;168625;A12608;11;Rosa de Oro. ;52,98;0;8,99;SecCruz;Tehuacán;Supermercado
10/5/2020;168638;A12609;8;Waikiki. ;10,44;0;4,99;Secaria;León;Supermercado
10/5/2020;168644;A12610;8;Waikiki. ;65,25;0;4,99;Seclena;León;Supermercado
10/5/2020;168648;A12611;10;sueños de calidad;29,89;0;4,99;Sectero;Guadalajara;Supermercado
11/4/2020;168648;A12612;126;Dulce.;24,63;0;4,99;Sectero;Guadalajara;Supermercado
11/25/2020;168648;A12613;10;sueños de calidad;24,49;0;0;Sectero;Guadalajara;Supermercado
11/25/2020;168648;A12614;10;sueños de calidad;5,84;0;0;Sectero;Guadalajara;Supermercado
10/5/2020;168655;A12615;8;Waikiki. ;25,04;0;4,99;Secncos;León;Supermercado
10/10/2020;168656;A12616;27;Escualos. ;38,02;0;9;Secanda;Tepic;Supermercado
11/5/2020;168656;A12617;27;Escualos. ;42,37;0;9;Secanda;Tepic;Supermercado
10/5/2020;168664;A12618;27;Escualos. ;42,87;0;9;SecMata;Tepic;Supermercado
11/25/2020;168664;A12619;27;Escualos. ;50;0;5;Secneda;Ciudad de México;Supermercado
11/25/2020;168664;A12620;27;Escualos. ;48,24;0;6;SecMata;Tepic;Supermercado
10/18/2020;168666;A12621;9;Ven al mercado;31,38;0;4,99;Secovia;Cancún;Supermercado
10/6/2020;168669;A12622;18;Simplemente Compras;82,4;0;0;Secos 2;Hermosillo;Supermercado
10/5/2020;168676;A12623;97;La percha Merch;54,44;0;4,99;Secrnia;Ciudad de México;Carniceria
11/23/2020;168716;A12624;52;La colección Cool Kids;32,93;0;0;Secávez;Zapopan;Supermercado
11/27/2020;168716;A12625;108;La Terraza.;14,97;0;4,99;Secimón;Ecatepec de Morelos;Bodegón
10/5/2020;168719;A12626;52;La colección Cool Kids;75,11;0;0;Secorte;Tijuana;Supermercado
10/11/2020;168719;A12627;52;La colección Cool Kids;62,58;0;0;Secorte;Tijuana;Supermercado
10/19/2020;168719;A12628;52;La colección Cool Kids;69,37;5;0;Secorte;Tijuana;Supermercado
10/25/2020;168719;A12629;52;La colección Cool Kids;66,7;0;0;Secorte;Tijuana;Supermercado
10/29/2020;168719;A12630;52;La colección Cool Kids;68,19;5;0;Secorte;Tijuana;Supermercado
11/9/2020;168719;A12631;102;El Gran.;51,03;0;0;Secorte;Tijuana;Supermercado
11/24/2020;168719;A12632;52;La colección Cool Kids;54,07;5;0;Secorte;Tijuana;Supermercado
10/5/2020;168720;A12633;8;Waikiki. ;109,68;0;4,99;SecEste;León;Supermercado
10/5/2020;168725;A12634;52;La colección Cool Kids;116,53;0;0;SecRosa;Ecatepec de Morelos;Supermercado
10/7/2020;168726;A12635;171;Tienda Mychal;39,17;0;7;Secilar;Guadalajara;Supermercado
11/28/2020;168742;A12636;8;Waikiki. ;178,2;0;0;Secaria;León;Supermercado
10/5/2020;168743;A12637;52;La colección Cool Kids;78,31;0;0;Secpira;Monterrey;Supermercado
10/7/2020;168743;A12638;140;tierra de la libertad;57,06;0;8,99;Secpira;Monterrey;Postres
11/27/2020;168743;A12639;102;El Gran.;104,23;5;0;Secndos;Monterrey;Supermercado
10/5/2020;168751;A12640;10;sueños de calidad;19,52;0;4,99;Secneta;Guadalajara;Supermercado
10/5/2020;168756;A12641;70;Bienes del país;99,83;0;0;Secopei;Aguascalientes;Supermercado
10/5/2020;168782;A12642;10;sueños de calidad;123,18;0;4,99;Secagua;Guadalajara;Supermercado
11/3/2020;168782;A12643;114;Los adictos al armario;92,7;0;0;Secagua;Guadalajara;Supermercado
10/6/2020;168787;A12644;10;sueños de calidad;32,07;0;4,99;Secmona;Guadalajara;Supermercado
10/18/2020;168787;A12645;8;Waikiki. ;30,6;0;4,99;Secguez;León;Supermercado
10/18/2020;168787;A12646;10;sueños de calidad;28,3;0;0;Secmona;Guadalajara;Supermercado
11/28/2020;168787;A12647;8;Waikiki. ;40,07;0;0;Secguez;León;Supermercado
10/22/2020;168805;A12648;52;La colección Cool Kids;183,38;0;0;Secleña;Zapopan;Supermercado
10/6/2020;168838;A12649;11;Rosa de Oro. ;98,44;0;0;Secinsa;Ciudad Juárez;Supermercado
10/8/2020;168850;A12650;52;La colección Cool Kids;64,34;0;0;SecMora;Ciudad López Mateos;Supermercado
10/6/2020;168857;A12651;52;La colección Cool Kids;84,53;0;0;Secrebo;Zapopan;Supermercado
10/8/2020;168869;A12652;114;Los adictos al armario;104,14;0;4,99;Secfael;Guadalajara;Supermercado
10/12/2020;168869;A12653;114;Los adictos al armario;116,65;0;0;Secfael;Guadalajara;Supermercado
10/6/2020;168875;A12654;112;Tienda de regalos Playtime;54,15;0;4,99;Secaria;Guadalajara;Supermercado
10/6/2020;168875;A12655;112;Tienda de regalos Playtime;36,41;0;4,99;Secello;Guadalajara;Supermercado
10/15/2020;168899;A12656;52;La colección Cool Kids;75,62;0;0;Secntro;Ecatepec de Morelos;Supermercado
11/10/2020;168899;A12657;108;La Terraza.;50,18;0;4,99;Secntro;Ecatepec de Morelos;Bodegón
10/6/2020;168905;A12658;144;Coco Bar.;64,55;0;0;Seclita;Puebla de Zaragoza;Supermercado
10/6/2020;168908;A12659;18;Simplemente Compras;78,27;0;0;Secrdia;Hermosillo;Supermercado
10/7/2020;168915;A12660;170;Bendita boutique;98,68;0;0;Secbina;Ciudad de México;Supermercado
10/6/2020;168923;A12661;10;sueños de calidad;48,42;0;8,99;Secares;Chimalhuacán;Supermercado
10/26/2020;168923;A12662;10;sueños de calidad;87,91;0;8,99;Secares;Chimalhuacán;Supermercado
10/30/2020;168923;A12663;10;sueños de calidad;53,51;0;8,99;Secares;Chimalhuacán;Supermercado
11/13/2020;168932;A12664;108;La Terraza.;14,12;0;5;Seciera;Zapopan;Bodegón
10/7/2020;168941;A12665;8;Waikiki. ;24,81;0;4,99;Secmaca;León;Supermercado
11/5/2020;168942;A12666;122;Regalos mayores;108,12;0;0;No encuentro mi sector;Xalapa;Supermercado
10/10/2020;168946;A12667;18;Simplemente Compras;142,32;0;0;SecAzul;Hermosillo;Supermercado
11/2/2020;168946;A12668;18;Simplemente Compras;181,13;0;0;SecAzul;Hermosillo;Supermercado
11/8/2020;168946;A12669;18;Simplemente Compras;35,16;0;5;SecAzul;Hermosillo;Supermercado
10/6/2020;168956;A12670;27;Escualos. ;155,63;0;9;Secenio;Ensenada;Supermercado
10/17/2020;168957;A12671;142;Mirum. ;11,3;0;4,99;Secaiso;Ciudad de México;Farmacia
10/8/2020;168964;A12672;10;sueños de calidad;112,71;0;8,99;Secs 40;Chimalhuacán;Supermercado
11/26/2020;168964;A12673;10;sueños de calidad;280,08;0;8,99;Secs 40;Chimalhuacán;Supermercado
10/6/2020;168971;A12674;112;Tienda de regalos Playtime;19,84;0;4,99;Secstra;Guadalajara;Supermercado
10/30/2020;168971;A12675;112;Tienda de regalos Playtime;34,7;0;0;Secstra;Guadalajara;Supermercado
11/27/2020;168971;A12676;112;Tienda de regalos Playtime;24,3;0;0;Secstra;Guadalajara;Supermercado
10/6/2020;168973;A12677;74;el escondite;62,34;0;4,99;Seccuco;Cancún;Supermercado
11/22/2020;168973;A12678;9;Ven al mercado;63,67;0;4,99;Seccuco;Cancún;Supermercado
10/6/2020;168982;A12679;74;el escondite;31,9;0;4,99;Sec Sur;Cancún;Supermercado
10/23/2020;168984;A12680;173;El punto dulce en línea;121,04;0;0;SecEste;León;Supermercado
10/27/2020;168984;A12681;8;Waikiki. ;97,08;0;4,99;SecEste;León;Supermercado
11/3/2020;168984;A12682;8;Waikiki. ;46,49;0;0;SecEste;León;Supermercado
11/3/2020;168984;A12683;173;El punto dulce en línea;39,96;0;0;SecEste;León;Supermercado
11/13/2020;168984;A12684;8;Waikiki. ;76,74;0;0;SecEste;León;Supermercado
11/19/2020;168984;A12685;8;Waikiki. ;79,08;0;0;SecEste;León;Supermercado
11/29/2020;168984;A12686;8;Waikiki. ;107,47;0;0;SecEste;León;Supermercado
11/15/2020;168987;A12687;126;Dulce.;47,02;0;4,99;SecAzul;Guadalajara;Supermercado
11/28/2020;168996;A12688;52;La colección Cool Kids;151,75;0;0;Secagua;Santiago de Querétaro;Supermercado
11/28/2020;168996;A12689;108;La Terraza.;44,42;0;10;Secagua;Santiago de Querétaro;Bodegón
10/10/2020;169002;A12690;101;lotz y suerte;22,37;0;4,99;Secorte;Ciudad de México;Farmacia
10/10/2020;169002;A12691;142;Mirum. ;15,07;0;4,99;Secorte;Ciudad de México;Farmacia
